,full_name,link,description,stars,forks,watchers,keywords,source
136,slack-ruby-client,https://github.com/slack-ruby/slack-ruby-client.git,"A Ruby and command-line client for the Slack Web, Real Time Messaging and Event APIs.",986,178,986,messaging+slackbot+slack+slackapi+slack-api+slack-bot-server+slack-bot,GitHub
137,http-factory,https://github.com/php-fig/http-factory.git,Implementation of PSR-17 (HTTP Message Factories),988,9,988,messaging+php+php-fig+http+http-requests,GitHub
138,commitment,https://github.com/ngerakines/commitment.git,A commit message generator that I use.,979,181,979,messaging,GitHub
139,android-messages-desktop,https://github.com/chrisknepper/android-messages-desktop.git,Android Messages as a Cross-platform Desktop App,979,83,979,messaging+android-messages+desktop+windows+macos+linux+android+android-messaging+sms,GitHub
140,sidekiq-status,https://github.com/utgarda/sidekiq-status.git,an extension to the sidekiq message processing to track your jobs,979,130,979,messaging,GitHub
141,webmidi,https://github.com/djipco/webmidi.git,"Tame the Web MIDI API. Send and receive MIDI messages with ease. Control instruments with user-friendly functions (playNote, sendPitchBend, etc.). React to MIDI input with simple event listeners (noteon, pitchbend, controlchange, etc.).",979,80,979,messaging+web-midi-api+web-midi+midi+webmidi+jazz-plugin+sysex+midi-messages+node+browser,GitHub
142,SlyceMessaging,https://github.com/Slyce-Inc/SlyceMessaging.git,A messaging library for Android,977,179,977,messaging+android+ui,GitHub
143,discovery,https://github.com/php-http/discovery.git,Finds installed clients and message factories,967,34,967,messaging,GitHub
144,xmpp,https://github.com/jiangzehui/xmpp.git,【停止维护】基于Xmpp协议的即时通讯社交软件(客户端+服务端)Open source one last year to write their own Xmpp based on the agreement of the instant messaging social software (client + server),945,287,945,messaging+xmpp,GitHub
145,LinkedConsole,https://github.com/krzysztofzablocki/LinkedConsole.git,"Clickable links in your Xcode console, so you never wonder which class logged the message.",942,64,942,messaging,GitHub
146,WKWebViewJavascriptBridge,https://github.com/Lision/WKWebViewJavascriptBridge.git,🌉 A Bridge for Sending Messages between Swift and JavaScript in WKWebViews.,913,91,913,messaging+swift+javascript+bridge+wkwebviewjavascriptbridge+wkwebview+webkit+hybrid+js+jsbridge+webviewjavascriptbridge,GitHub
147,saltpack,https://github.com/keybase/saltpack.git,a modern crypto messaging format,909,57,909,messaging,GitHub
148,gollum,https://github.com/trivago/gollum.git,An n:m message multiplexer written in Go,902,73,902,messaging+gollum+logging+logger+golang+stream+log+logs+message-bus+multiplexer+pipeline,GitHub
149,Ushahidi_Web,https://github.com/ushahidi/Ushahidi_Web.git,"Ushahidi v2. A platform that allows information collection, visualization and interactive mapping, allowing anyone to submit information through text messaging using a mobile phone, email or web form.",895,646,895,messaging,GitHub
150,slack-cli,https://github.com/rockymadden/slack-cli.git,":neckbeard: Powerful Slack CLI via pure bash. Rich messaging, uploads, posts, piping, oh my!",892,89,892,messaging+slack+slack-api+bash+slack-client+slack-bot+slack-attachments+slack-post+slack-files+slack-upload+pomodoro,GitHub
151,Stinger,https://github.com/eleme/Stinger.git,"Stinger is a high-efficiency library with great compatibility, for aop in Objective-C,  using libffi instead of Objective-C message forwarding. It is 20+ times faster than the Aspects, from message-sending to Aspect-oriented code ends.",878,117,878,messaging+aop+objective-c+objc+aspects+hook+libffi+efficiency-library,GitHub
152,private_pub,https://github.com/ryanb/private_pub.git,Handle pub/sub messaging through private channels in Rails using Faye.,876,233,876,messaging,GitHub
153,Dodo,https://github.com/evgenyneu/Dodo.git,A message bar for iOS written in Swift.,875,58,875,messaging+swift+ios+message,GitHub
154,web-msg-sender,https://github.com/walkor/web-msg-sender.git,Web message pusher  written in PHP based on workerman.,874,411,874,messaging+workerman+websocket+realtime-messaging,GitHub
155,notify,https://github.com/nikoksr/notify.git,A dead simple Go library for sending notifications to various messaging services.,874,58,874,messaging+golang+messaging+notifications+telegram+email+discord+slack+microsoft-teams+twitter+pushbullet+sendgrid+mailgun+plivo+whatsapp+aws-ses+amazon-ses+line+rocketchat+wechat+textmagic,GitHub
156,Antox,https://github.com/Antox/Antox.git,Android client for Project Tox - Secure Peer to Peer Messaging,868,202,868,messaging+android+tox+messaging+scala,GitHub
157,UnityIngameDebugConsole,https://github.com/yasirkula/UnityIngameDebugConsole.git,A uGUI based console to see debug messages and execute commands during gameplay in Unity,865,105,865,messaging,GitHub
158,SOMessaging,https://github.com/arturdev/SOMessaging.git,Messaging library for iOS 7.x,859,111,859,messaging,GitHub
159,django-websocket-redis,https://github.com/jrief/django-websocket-redis.git,Websockets for Django applications using Redis as message queue,857,219,857,messaging,GitHub
160,darner,https://github.com/wavii/darner.git,"simple, lightweight message queue",853,78,853,messaging,GitHub
161,nats.rb,https://github.com/nats-io/nats.rb.git,"Ruby client for NATS, the cloud native messaging system.",852,130,852,messaging+ruby+nats+client+eventmachine+messaging+pubsub+cncf,GitHub
162,hawkpost,https://github.com/whitesmith/hawkpost.git,Generate links that users can use to submit messages encrypted with your public key.,847,46,847,messaging+python3+openpgp+gpg-encryption+email+webapp+django+security+openpgpjs+python+hacktoberfest,GitHub
163,plumber,https://github.com/batchcorp/plumber.git,"A swiss army knife CLI tool for interacting with Kafka, RabbitMQ and other messaging systems.",834,35,834,messaging+event-driven+kafka+rabbitmq+message-queue+message-bus+event-bus+protobuf+golang,GitHub
164,GatewayWorker,https://github.com/walkor/GatewayWorker.git,Distributed realtime messaging framework based on workerman.,827,274,827,messaging+workerman+realtime-messaging+distributed-systems+websocket,GitHub
165,ble_monitor,https://github.com/custom-components/ble_monitor.git,"Passively monitors BLE messages from Xiaomi Mijia BLE MiBeacon, Qingping, ATC, Xiaomi Scale, Govee, Kegtron, iNode and Thermoplus sensors",826,120,826,messaging+home-assistant+hassio+custom-component+hacs+mitemp-bt+xiaomi-sensors+homeassistant+xiaomi+mijia+mibeacon+atc+qingping+kegtron+scales+thermoplus+govee,GitHub
166,gcm,https://github.com/google/gcm.git,Google Cloud Messaging - client libraries and sample implementations,825,535,825,messaging,GitHub
167,Laravel-FCM,https://github.com/brozot/Laravel-FCM.git,Laravel-FCM is an easy to use package working with both Laravel and Lumen for sending push notification with Firebase Cloud Messaging (FCM).,825,334,825,messaging,GitHub
168,expound,https://github.com/bhb/expound.git,Human-optimized error messages for clojure.spec,824,19,824,messaging+clojure+clojurescript+spec+error-messages+errors,GitHub
169,meshblu,https://github.com/octoblu/meshblu.git,Meshblu is a cross-protocol IoT machine-to-machine messaging system.,820,186,820,messaging,GitHub
170,tfc,https://github.com/maqp/tfc.git,"Tinfoil Chat - Onion-routed, endpoint secure messaging system",812,64,812,messaging+open-source+end-to-end-encryption+secure-messenger+tor+onion-service+data-diode+endpoint-security+python3+tails+qubes-os+privacy-by-design+secure-by-default+tor-onion-service+onion-services+hidden-services,GitHub
171,SGNavigationProgress,https://github.com/sgryschuk/SGNavigationProgress.git,A category for showing a Messages like progress view on a UINavigationBar,809,89,809,messaging,GitHub
172,Telepathy,https://github.com/vis2k/Telepathy.git,"Simple, message based, MMO Scale TCP networking in C#. And no magic.",805,101,805,messaging,GitHub
173,rmq,https://github.com/adjust/rmq.git,Message queue system written in Go and backed by Redis,803,145,803,messaging+go+golang+redis+message-queue,GitHub
174,human-panic,https://github.com/rust-cli/human-panic.git,😱 Panic messages for humans.,802,34,802,messaging+rust+human-centered-design+panic-hook,GitHub
175,hutch,https://github.com/ruby-amqp/hutch.git,A system for processing messages from RabbitMQ.,800,114,800,messaging,GitHub
176,ruby-gmail,https://github.com/dcparker/ruby-gmail.git,A Rubyesque interface to Gmail. Connect to Gmail via IMAP and manipulate emails and labels. Send email with your Gmail account via SMTP. Includes full support for parsing and generating MIME messages.,790,128,790,messaging,GitHub
177,node-md5,https://github.com/pvorb/node-md5.git,a JavaScript function for hashing messages with MD5,787,161,787,messaging,GitHub
178,go-proto-validators,https://github.com/mwitkow/go-proto-validators.git,Generate message validators from .proto annotations.,783,122,783,messaging+protobuf+protocol-buffers+go+golang+validation+proto,GitHub
179,bankapi,https://github.com/trustly/bankapi.git,Secure Distributed Messaging Between Financial Institutions,782,66,782,messaging,GitHub
180,codebird-php,https://github.com/jublo/codebird-php.git,"Easy access to the Twitter REST API, Direct Messages API, Account Activity API, TON (Object Nest) API and Twitter Ads API — all from one PHP library.",777,243,777,messaging+php+twitter-api+streaming-api+codebird+twitter-stream,GitHub
181,console.message,https://github.com/astoilkov/console.message.git,Console messages for cool kids,768,17,768,messaging,GitHub
182,chat,https://github.com/musonza/chat.git,A Laravel chat package. You can use this package to create a chat/messaging Laravel application.,763,206,763,messaging+laravel-package+laravel-chat+laravel-messaging+conversation+laravel-messaging-package+chat+chatapp+php-chat+laravel+laravel6-package+participant-conversations,GitHub
183,deltachat-android,https://github.com/deltachat/deltachat-android.git,Email-based instant messaging for Android.,754,113,754,messaging+messenger+android+email+deltachat+chat,GitHub
184,git-commit-message,https://github.com/joelparkerhenderson/git-commit-message.git,Git commit message: how to write a great git commit message and commit template for version control,748,68,748,messaging,GitHub
185,react-redux-toastr,https://github.com/diegoddox/react-redux-toastr.git,react-redux-toastr is a toastr message implemented with Redux,742,144,742,messaging+redux+toastr+react,GitHub
186,THSpringyCollectionView,https://github.com/tristanhimmelman/THSpringyCollectionView.git,A memory and CPU efficient implementation of a collection view with cells that bounce around like they do in the iOS 7 messages app ,733,94,733,messaging,GitHub
187,Lynx,https://github.com/pedrovgs/Lynx.git,"Lynx is an Android library created to show a custom view with all the information Android logcat is printing, different traces of different levels will be rendererd to show from log messages to your application exceptions. You can filter this traces, share your logcat to other apps, configure the max number of traces to show or the sampling rate used by the library.",732,87,732,messaging,GitHub
188,integrations,https://github.com/broidHQ/integrations.git,Connect your App to Multiple Messaging Channels with the W3C Open standard.,728,81,728,messaging+messaging+slack+chatbot+bot+messenger+twilio+callr+twitter+line+kik+viber+flowdock+telegram+skype+discord+broid+broid-integrations+javascript-bot+gitter,GitHub
189,MessageThrottle,https://github.com/yulingtianxia/MessageThrottle.git,A lightweight Objective-C message throttle and debounce library.,728,59,728,messaging+objective-c+message+runtime+throttle+cocoapod-pod+carthage+debounce+objective-c-runtime,GitHub
190,line-bot-sdk-nodejs,https://github.com/line/line-bot-sdk-nodejs.git,LINE Messaging API SDK for Node.js,726,319,726,messaging+line+bot+sdk+nodejs+javascript+typescript,GitHub
191,rapidpro,https://github.com/rapidpro/rapidpro.git,RapidPro allows organizations to visually build scalable interactive messaging applications.,722,343,722,messaging,GitHub
192,PyFCM,https://github.com/olucurious/PyFCM.git,"Python client for FCM - Firebase Cloud Messaging (Android, iOS and Web)",717,182,717,messaging+firebase+firebase-cloud-messaging+fcm+python,GitHub
193,alcinoe,https://github.com/Zeus64/alcinoe.git,"Alcinoe Component Library For Delphi. Full opengl video player, WebRTC delphi wrapper, native ios/android TEdit, Improuved firemonkey controls, Firebase cloud messaging, Android/ios facebook sdk login, Json/Bson Parser, ImageMagick wrapper, MongoDb client And much more",712,157,712,messaging+delphi+delphi-library+delphi-components+delphi-component+firemonkey+embarcadero-delphi+embarcadero+mongodb-driver+bson+json+fmx+pascal+webrtc,GitHub
194,opmsg,https://github.com/stealth/opmsg.git,opmsg message encryption,709,41,709,messaging+encryption+gpg+privacy+pfs+elliptic-curves+dh+security,GitHub
195,imagezmq,https://github.com/jeffbass/imagezmq.git,A set of Python classes that transport OpenCV images from one computer to another using PyZMQ messaging.,708,126,708,messaging+opencv-python+pyzmq+raspberry-pi+python,GitHub
